,Высота,Скорость,Ускорение по x,Ускорение по y
73,50071.19179743782,2176.094144591912,-5.105580191402991e-16,-8.338045214273528
74,52243.14483736105,2167.811935254532,-5.071390577445558e-16,-8.282209337380309
75,54406.84320157319,2159.5847931697567,-5.037671610125261e-16,-8.227142084775274
76,56562.34158054617,2151.41196477621,-5.00441406606893e-16,-8.172828393546936
77,58709.69391852974,2143.2927111909294,-4.971608957339782e-16,-8.119253585280605
78,60848.953428043664,2135.226307836917,-4.939247524061357e-16,-8.066403354012362
79,62980.17504503974,2127.216944542776,-0.27969377147766544,-8.009381681688318
80,65103.42025914447,2119.2736666103915,-0.5554583232975566,-7.943424100991159
81,67218.7594017486,2111.4054374264315,-0.8270356825274252,-7.86871890021265
82,69326.27145449618,2103.6211281653345,-1.0941751611872672,-7.785460812896741
